resource_type,name,city_region,latitude,longitude,industrial_type,landuse,power_type,operator,voltage,address,website,phone,description
Industrial Zone,Silver Crest Clothing Pvt Ltd,Bengaluru,12.782996,77.742742,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sindhoor Exporters,Bengaluru,12.776234,77.634067,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sipani Fibres,Bengaluru,12.99602,77.691827,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sireesh Auto,Bengaluru,12.865624,77.650838,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Siri Technologies,Bengaluru,13.18662,77.74094,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Slv Engineering Technologies,Bengaluru,13.033617,77.527112,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Snam Micro Abrasives Pvt Ltd,Bengaluru,12.777523,77.745165,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Software Technology Parks of India,Bengaluru,12.838762,77.663572,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Somapura Industrial Area,Bengaluru,13.224994,77.265251,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sona Band,Bengaluru,12.779899,77.746453,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Southern Heat Transfer (P) Ltd,Bengaluru,12.778977,77.738414,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Southern Roadways Private Limited,Bengaluru,12.952756,77.594082,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Spring Air Bedding Company (INDIA) ltd,Bengaluru,13.034059,77.52727,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sree Harsha Concrete Blocks,Bengaluru,12.77683,77.63292,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sree Lakshmi Indl.Forge & Engrs.Ltd,Bengaluru,12.781474,77.741066,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sree Rajalakshmi Coach Bldg & Engg,Bengaluru,12.781169,77.743624,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sree S Rama Industries,Bengaluru,12.782135,77.742031,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sri Balaji Industries,Bengaluru,12.78024,77.744387,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sri Hari Engineering,Bengaluru,13.033897,77.527092,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sri Krishna Spinning and Weaving Mills,Bengaluru,12.900652,77.54265,factory,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sri Maruthi Granites,Bengaluru,12.780469,77.635194,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sri Rama Industries,Bengaluru,12.779893,77.638802,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sri Shivshakti Enterprise,Bengaluru,13.033784,77.526853,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sri Venkateshwara Engineering Works,Bengaluru,12.783335,77.740734,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Srinivas Fine Arts (P) Ltd,Bengaluru,12.78421,77.743772,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Srinivas Fine Arts Pvt Ltd,Bengaluru,12.784739,77.743784,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Srinivasa Oil Mill,Bengaluru,12.97809,77.623087,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Standard Water Pumps Pvt Ltd,Bengaluru,12.779229,77.744237,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Starrag India,Bengaluru,13.173551,77.727816,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Steel Authority of India Limited - SAIL Warehouse,Bengaluru,13.009054,77.665042,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Stelfast Pvt Ltd,Bengaluru,12.779618,77.738099,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Stylish Foot Wear,Bengaluru,12.783743,77.73745,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Subhadra Industries,Bengaluru,12.782618,77.740469,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Subham Rocks (India),Bengaluru,12.775729,77.634438,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sudarshan Chempro Private Limited,Bengaluru,12.776983,77.632465,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sumukha Engineernig,Bengaluru,12.772393,77.634048,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sumukha Food And Condiments Pvt Ltd,Bengaluru,12.780966,77.738859,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sun Pharma,Bengaluru,13.150846,77.823335,pharmaceuticals,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sun Tools Engineers,Bengaluru,13.034664,77.526713,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Sunshine Works Pvt. Limited,Bengaluru,12.775823,77.635499,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Supertech Spares Pvt Ltd,Bengaluru,12.779411,77.744771,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Supreme Fibre Glass,Bengaluru,12.778724,77.738763,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Suretex Prophylactics(I)Ltd,Bengaluru,12.778849,77.632845,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Suryodaya Industries,Bengaluru,13.025015,77.548009,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Suthern Bakeries Pvt Ltd,Bengaluru,12.774952,77.635161,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Swan Silk Pvt. Ltd.,Bengaluru,13.195447,77.646659,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Synchron Engineering (I)Pvt.Ltd,Bengaluru,12.782324,77.745466,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,TR Mills,Bengaluru,12.955298,77.559924,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,TVS Motors,Bengaluru,12.735917,77.788128,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,TVS Motors,Bengaluru,12.737988,77.727904,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Taegutec,Bengaluru,12.810675,77.664284,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Tann Utility Services,Bengaluru,13.059655,77.737489,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Tataguni Pumping Station (500MLD),Bengaluru,12.846302,77.51716,Energy Infrastructure,industrial,,BWSSB,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Taurus Pvt Ltd,Bengaluru,12.781017,77.747103,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Techno Blocks,Bengaluru,12.782935,77.744594,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Tejaswi Engineering Works,Bengaluru,12.773095,77.634151,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,The Phoenix Printing Co P Ltd,Bengaluru,12.783666,77.743766,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Thimmarayaswamy Concrete Blocks,Bengaluru,12.779276,77.745972,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Thirumala Print Pack(P) Ltd,Bengaluru,12.77909,77.633878,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Thunga Enterprises,Bengaluru,12.776161,77.63255,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Titan Company Limited,Bengaluru,13.412961,77.731915,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Titan Foods And Fashions Ltd,Bengaluru,12.782628,77.746726,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Titan Watches,Bengaluru,12.749441,77.822012,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Toyota,Bengaluru,12.818469,77.410895,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Toyota Kirloskar,Bengaluru,12.785189,77.420546,factory,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Trakolly Engg.Pvt.Limited,Bengaluru,12.782884,77.743396,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Trinity Beverages,Bengaluru,12.820441,77.409178,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Trishanku Technologies Pvt. Ltd.,Bengaluru,13.174015,77.742788,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Triveni Technosys,Bengaluru,13.033949,77.526876,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Tulsi Granites,Bengaluru,12.776834,77.634944,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,U. R. Rao Satellite Centre,Bengaluru,12.962317,77.655394,factory,industrial,,,,,https://www.ursc.gov.in/,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,UNIBIC,Bengaluru,13.081224,77.448414,factory,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Union Engineering P Ltd,Bengaluru,12.780479,77.739926,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Unique Granites Pvt Ltd,Bengaluru,12.779541,77.741382,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,United Breweries,Bengaluru,13.11832,77.373455,Energy Infrastructure,industrial,,Kingfisher,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,United Telecoms Limited,Bengaluru,12.985169,77.709227,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,V P Engineering,Bengaluru,12.778908,77.745684,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,VRKP Steel Industries Private Limited,Bengaluru,13.055632,77.745941,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,VST Tillers & Tractors,Bengaluru,12.995898,77.700041,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Varman Aviation,Bengaluru,12.980731,77.725515,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vectra Azad Engineering Pvt Ltd,Bengaluru,12.78533,77.745914,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Veerabadra Accurators,Bengaluru,13.038839,77.530867,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Veerasandra Industrial Estate,Bengaluru,12.841684,77.681612,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vero President Systems Ltd,Bengaluru,12.781973,77.743104,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vidya Herbs,Bengaluru,12.775053,77.634377,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vidya Herbs,Bengaluru,12.774741,77.634344,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vidya Herbs,Bengaluru,12.7743,77.634304,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vidyaranyapura Sewage Treatment Plant,Bengaluru,13.073033,77.557265,Energy Infrastructure,industrial,,Bangalore Water Supply and Sewerage Board,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vijay wood works,Bengaluru,12.976948,77.631906,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vijaya fabricators,Bengaluru,12.976973,77.631976,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vinayaka Metals,Bengaluru,13.034643,77.526843,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vishnu Enterprises,Bengaluru,13.033634,77.52729,Energy Infrastructure,,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vishranti Engineering,Bengaluru,12.780516,77.740754,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vishwas Enterprises,Bengaluru,13.156665,77.721861,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vohra Tea & Packaging Pvt Ltd,Bengaluru,12.776148,77.634472,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Volkswagen,Bengaluru,12.859477,77.527656,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Volvo Manufacturing Unit,Bengaluru,13.124699,77.915817,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vrishabhavathi Valley 150MLD Sewage Treatment Plant,Bengaluru,12.934556,77.521481,Energy Infrastructure,industrial,,BWSSB,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vrishabhavathi Valley 180MLD Sewage Treatment Plant,Bengaluru,12.914044,77.48901,Energy Infrastructure,industrial,,BWSSB,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Vyalikaval Dhobi Ghat,Bengaluru,13.00467,77.574619,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Waste Sewage treatment,Bengaluru,12.713269,77.87134,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Wheel Storage Yard,Bengaluru,13.108168,77.583953,depot,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Wheel Storage Yard,Bengaluru,13.107448,77.583971,depot,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Wheel Storage Yard,Bengaluru,13.106146,77.58532,depot,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Whitefield Metro Depot,Bengaluru,12.989335,77.752769,depot,industrial,,BMRCL,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Wistron Infocomm Manufacturing,Bengaluru,13.115141,77.994489,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yelahanka Combined Cycle Power Plant,Bengaluru,13.116424,77.581915,Energy Infrastructure,industrial,plant,Karnataka Power Corporation Limited,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yelahanka Industrial Estate,Bengaluru,13.105642,77.579465,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yelahanka Industrial Estate,Bengaluru,13.107849,77.578261,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yelahanka Industrial Estate,Bengaluru,13.106848,77.577653,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yelahanka Phase I 10 MLD Sewage Treatment Plant,Bengaluru,13.09358,77.590344,Energy Infrastructure,industrial,,BWSSB,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yelahanka Pipe Factory,Bengaluru,13.113281,77.606921,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yelahanka Rail Wheel Factory,Bengaluru,13.108495,77.585899,factory,industrial,,Indian Railway,,,https://rwf.indianrailways.gov.in/,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yelahanka Waste Water Treatment Plant,Bengaluru,13.110046,77.575918,Energy Infrastructure,industrial,,BWSSB,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yelemallappa Chetti 15MLD Sewage Treatment Planet,Bengaluru,13.021719,77.720017,Energy Infrastructure,industrial,,Bangalore Water Supply and Sewerage Board,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yellamma Concrete Blocks,Bengaluru,12.77894,77.639172,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Yerappa Industrial Layout,Bengaluru,12.976922,77.440957,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Zenith Die Cast Pvt Ltd,Bengaluru,12.78118,77.745443,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Zircast Limited,Bengaluru,12.781318,77.63331,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,Zodac Clothing Company Pvt. Ltd.,Bengaluru,13.120609,77.609462,Energy Infrastructure,industrial,,,,,,,Industrial facility in Bengaluru - potential 33KV+ connection
Industrial Zone,APM Terminals,Chennai,13.304093,80.209921,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,ARS Metals Gummidipoondi captive power station,Chennai,13.423079,80.065178,Energy Infrastructure,industrial,plant,ARS Metals,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,AVM Studio,Chennai,13.046398,80.204957,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Adyar Bus Depot,Chennai,13.006718,80.253278,Energy Infrastructure,industrial,,"Metropolitan Transport Corporation, Chennai",,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,All India Radio,Chennai,13.010951,80.226475,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,All India Radio Station,Chennai,13.139201,80.128828,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ananda Industries,Chennai,13.166648,80.3071,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Anna Nagar West Depot,Chennai,13.093925,80.198087,Energy Infrastructure,industrial,,MTC,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Anna Nagar West MTC Depot,Chennai,13.095155,80.198104,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Annai Paper and Plastic products,Chennai,13.034889,80.100549,Energy Infrastructure,,,Munuswamy,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Apollo Tyres,Chennai,12.856375,79.944345,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ascentrade,Chennai,13.003243,79.854338,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ashok Leyland Vehicle Test Centre,Chennai,13.233431,80.280137,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Audco Ltd,Chennai,13.024833,80.180479,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Avadi Carshed,Chennai,13.116352,80.122029,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Avadi MTC Depot,Chennai,13.121065,80.102096,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Ayanavaram MTC Depot,Chennai,13.09873,80.24066,Energy Infrastructure,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Balaji Brewery,Chennai,13.105844,79.961195,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Basin Bridge Gas Turbine Power Station,Chennai,13.098166,80.269729,Energy Infrastructure,industrial,plant,Tamil Nadu State Electricity Board,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Basin Bridge MTC Depot,Chennai,13.102352,80.273854,depot,industrial,,mtc,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Bay Container Storage Yard,Chennai,13.244965,80.275605,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Bharat Electronics Ltd.,Chennai,13.02446,80.19285,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Bharath Petroleum,Chennai,13.125826,80.282679,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Binny Mills,Chennai,13.101542,80.258283,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Blue Metal Company,Chennai,13.277973,80.224076,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Bricks Company,Chennai,13.281622,80.213199,brickyard,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Bus Parking,Chennai,13.070512,80.200391,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,CEAT Tyres,Chennai,12.964998,79.81535,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,CPCL Manali Refinery Captive Power Station,Chennai,13.167528,80.282416,Energy Infrastructure,industrial,plant,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,CPCL Refinery,Chennai,13.174106,80.27494,refinery,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,CPCL Refinery,Chennai,13.178283,80.282848,refinery,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,CPCL Refinery,Chennai,13.173778,80.279621,refinery,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Carborundum Universal,Chennai,13.169905,80.309006,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Central Medical Depot,Chennai,13.08176,80.265279,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Century Mills,Chennai,13.1011,80.247876,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Chandra CFS And Terminal Operators PVT LTD,Chennai,13.28071,80.232458,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Chennai OPG Power Plant,Chennai,13.436667,80.096445,Energy Infrastructure,,plant,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Citadel Fine Pharmaceuticals,Chennai,12.976645,80.220998,Energy Infrastructure,,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Civil Supplies Godown,Chennai,13.087058,80.216438,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Container Corporation of India - CONCOR,Chennai,13.147266,80.287002,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Corporation Asphalt Plant,Chennai,13.074963,80.251418,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Corporation Lorry Depot,Chennai,13.104751,80.274997,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Corporation of Chennai - Pudupet Depot,Chennai,13.070019,80.26528,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Corporation of Chennai General Workshop,Chennai,13.094425,80.27699,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Corporation of Chennai Lorry Depot,Chennai,13.094917,80.276175,depot,industrial,,Corporation of Chennai,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,DIS,Chennai,12.919656,79.883239,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Daimler India Commercial Vehicles,Chennai,12.840553,79.953859,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Depot,Chennai,12.69086,79.981703,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
Industrial Zone,Dr VSI Estate,Chennai,12.979079,80.250938,Energy Infrastructure,industrial,,,,,,,Industrial facility in Chennai - potential 33KV+ connection
